Month,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure
6,0,4,15,87.56,2.1,100,15,920
6,124,4,15,83.02,2.8,99,16,920
6,245,7,15,78.29,3.2,99,16,920
6,82,4,16,73.39,3.7,95.4,17,920
6,1,4,16,68.37,4.1,89.59,18,920
6,41,3,16,63.26,4.5,83.95,19,920
6,127,3,16,58.11,4.5,78.92,20,920
6,318,3,15,52.96,4.6,71.11,21,920
6,760,1,15,47.87,4.6,66.9,22,920
6,462,3,14,42.88,4.7,58.85,23,920
6,818,1,14,38.11,4.6,58.84,23,920
6,839,2,13,33.66,4.6,51.58,24,920
6,850,1,13,29.74,4.5,51.57,24,920
6,603,7,12,26.59,4.4,45.36,25,920
6,686,3,12,24.54,4.2,45.36,25,920
6,325,4,11,23.89,4.1,42.59,26,920
6,598,7,11,24.75,3.9,42.59,26,920
6,683,7,10,26.98,3.8,37.83,26,920
6,876,1,10,30.25,3.5,37.83,26,920
6,4,3,9,34.27,3.3,35.69,26,920
6,323,3,9,38.77,3,35.68,26,920
6,240,4,8,43.58,2.9,33.83,27,920
6,709,8,8,48.58,2.8,33.83,26,920
6,42,6,8,53.68,2.7,32.63,26,920
6,279,6,8,58.83,2.7,34.62,26,910
6,454,8,8,63.98,2.7,34.42,26,910
6,396,3,8,69.07,2.1,36.54,25,920
6,548,1,11,74.07,1.5,49.26,24,920
6,443,3,11,78.94,1.3,55.63,22,920
6,249,3,13,83.65,1.1,65.87,21,920
6,73,0,13,88.14,1.1,70.09,20,920
6,0,0,12,92.39,1.1,66.15,19,920
6,0,0,12,96.33,1,70.41,19,920
6,0,0,12,99.9,1,68.24,19,920
6,0,0,12,103.07,1,72.67,18,920
6,0,0,11,105.75,1.1,70.09,18,920
6,0,0,11,107.91,1.1,74.68,17,920
6,0,0,10,109.47,1.1,72.14,17,920
6,0,0,10,110.41,1.1,76.9,16,920
6,0,7,10,110.7,1.1,75.57,16,920
6,0,0,10,110.32,1.1,80.6,15,920
6,0,0,10,109.28,1.1,80.26,15,920
6,0,0,10,107.63,1,85.66,14,920
6,0,0,10,105.4,1,86.02,14,920
6,0,0,10,102.64,1,86.03,13,920
6,0,0,10,99.41,1,85.55,13,920
6,0,0,10,95.78,1,85.56,13,920
6,0,1,10,91.79,1,85.38,13,920
6,109,1,10,87.51,1,80.02,14,920
6,308,0,11,82.98,1,78.47,16,920
6,457,1,11,78.24,1.1,73.61,17,920
6,564,0,10,73.35,1.2,62.62,18,920
6,645,0,10,68.33,1.6,58.83,19,920
6,712,0,9,63.23,2,48.49,21,920
6,758,0,9,58.08,2.7,45.62,22,920
6,802,0,9,52.93,3.4,38.83,24,920
6,830,0,9,47.83,3.8,38.83,25,920
6,860,0,8,42.84,4.2,36.16,26,920
6,876,0,8,38.06,4.5,34.08,26,920
6,884,0,8,33.61,4.8,31.01,27,920
6,259,3,8,29.68,5,31.01,27,920
6,899,0,7,26.52,5.2,29.69,28,920
6,901,0,7,24.45,5.3,29.68,28,920
6,896,0,7,23.79,5.5,27.04,28,920
6,894,0,7,24.65,5.7,27.04,28,920
6,879,0,7,26.87,5.9,26.55,28,920
6,871,0,7,30.15,5.9,26.55,28,920
6,809,0,6,34.16,5.9,26.38,28,920
6,792,0,6,38.66,5.7,27.96,27,920
6,770,0,6,43.48,5.6,27.86,27,920
6,82,3,6,48.48,5.4,29.55,27,920
6,711,0,6,53.59,5.3,29.76,27,920
6,670,0,6,58.74,5,31.58,26,920
6,624,0,7,63.88,4.8,32.35,26,920
6,557,1,7,68.97,4,34.35,25,920
6,477,0,8,73.97,3.2,37.97,24,920
6,365,4,8,78.84,2.4,42.85,22,920
6,186,3,10,83.55,1.6,55.52,20,920
6,0,3,10,88.04,1.4,59.08,19,920
6,0,3,11,92.29,1.3,63.69,18,920
6,0,8,11,96.22,1.2,63.7,18,920
6,0,8,10,99.8,1.1,62.98,18,920
6,0,4,10,102.96,0.9,62.98,18,920
6,0,3,10,105.65,0.8,59.7,19,920
6,0,1,10,107.8,0.8,59.69,19,920
6,0,7,9,109.37,0.8,58.47,19,920
6,0,8,9,110.31,1,62.25,18,920
6,0,7,10,110.6,1.2,67.73,17,920
6,0,4,10,110.23,1.2,72.18,16,920
6,0,4,10,109.2,1.4,72.06,16,920
6,0,4,10,107.55,1.6,72.05,16,920
6,0,4,9,105.32,1.8,71.97,16,920
6,0,4,9,102.57,1.9,71.97,16,920
6,0,3,10,99.35,2,72.97,16,920
6,0,1,10,95.72,2.1,72.96,16,920
6,0,4,10,91.74,2.2,70.38,16,920
6,0,3,10,87.46,2.6,70.37,16,920
6,129,3,10,82.94,3.1,67.57,17,920
6,379,0,10,78.21,3,63.44,18,920
6,499,0,11,73.31,2.9,61.18,19,920
6,581,0,11,68.3,3,57.49,20,920
6,665,0,11,63.2,3.1,51.73,22,920
6,714,0,11,58.05,3.4,48.69,24,920
6,769,0,11,52.9,3.7,41.89,26,920
6,800,0,11,47.8,3.8,39.48,27,920
6,831,0,10,42.81,4,33.85,29,920
6,849,0,10,38.02,4.1,31.94,30,920
6,864,0,10,33.57,4.2,29.78,31,920
6,875,0,10,29.62,4.2,29.78,31,920
6,910,0,10,26.45,4.3,28.16,32,920
6,916,0,10,24.37,4.3,28.15,32,920
6,918,0,10,23.7,4.4,26.65,33,920
6,918,0,10,24.55,4.4,26.65,33,920
6,917,0,10,26.77,4.4,25.07,33,910
6,911,0,10,30.05,4.4,25.06,33,910
6,890,0,10,34.06,4.4,24.66,33,910
6,877,0,10,38.57,4.3,24.66,33,910
6,860,0,9,43.38,4.3,24.12,33,910
6,837,0,9,48.39,4.1,25.51,32,910
6,807,0,9,53.49,4,24.92,32,910
6,770,0,9,58.64,3.6,26.37,31,910
6,720,0,9,63.79,3.3,26.87,31,910
6,659,0,9,68.88,2.3,28.44,30,910
6,576,0,14,73.88,1.3,42.33,29,910
6,467,0,14,78.75,1,44.85,28,910
6,317,0,14,83.45,0.8,45.29,27,910
6,109,0,14,87.94,0.9,48.03,26,910
6,0,0,13,92.19,1.1,47.31,26,910
6,0,0,13,96.12,1.2,50.21,24,910
6,0,0,13,99.7,1.3,55.24,23,910
6,0,0,13,102.86,1.5,58.68,22,910
6,0,0,13,105.55,1.7,61.17,22,910
6,0,0,13,107.71,1.9,61.16,21,910
6,0,0,12,109.28,2.2,59.99,21,910
6,0,0,12,110.22,2.4,63.78,21,910
6,0,0,12,110.51,2.6,63.81,21,910
6,0,0,12,110.14,2.7,63.81,20,910
6,0,0,13,109.12,2.9,65.03,20,910
6,0,0,13,107.48,2.8,69.19,20,910
6,0,0,13,105.26,2.8,71.55,20,910
6,0,0,13,102.51,2.5,76.17,19,910
6,0,0,14,99.3,2.4,78.15,18,910
6,0,0,14,95.67,2.5,83.24,18,910
6,0,0,14,91.7,2.7,83.09,18,910
6,177,0,14,87.42,3.3,78.05,18,910
6,394,0,13,82.9,4,71.53,19,910
6,541,0,13,78.18,4.1,67.26,20,910
6,644,0,12,73.29,4.2,58.84,21,910
6,717,0,12,68.27,4.3,55.37,22,910
6,773,0,11,63.17,4.5,47.89,23,920
6,815,0,11,58.03,4.5,45.1,24,920
6,848,0,10,52.87,4.6,40.34,26,920
6,873,0,10,47.77,4.4,38.03,27,920
6,893,0,10,42.78,4.3,34.51,28,920
6,909,0,10,37.99,4.1,32.56,28,920
6,922,0,9,33.53,4,29.65,29,920
6,931,0,9,29.57,3.9,29.65,30,920
6,936,0,9,26.39,3.8,27.13,31,920
6,940,0,9,24.3,3.7,27.13,31,920
6,942,0,8,23.62,3.7,24.92,32,920
6,941,0,8,24.46,3.6,24.91,32,920
6,938,0,8,26.67,3.6,22.96,32,920
6,931,0,8,29.95,3.5,22.96,32,920
6,893,0,7,33.97,3.4,22.5,32,920
6,879,0,7,38.48,3.3,23.81,31,910
6,863,0,7,43.29,3.2,23.49,31,910
6,841,0,7,48.3,3.1,24.86,30,910
6,814,0,7,53.41,3.1,24.87,30,910
6,778,0,7,58.56,3.1,26.33,29,910
6,733,0,7,63.7,3.1,26.19,29,910
6,674,7,7,68.79,3,27.75,28,910
6,389,8,8,73.79,3,31.85,27,910
6,460,7,8,78.66,2.9,35.84,25,910
6,302,7,10,83.36,2.8,44.23,23,920
6,0,6,10,87.85,3.4,46.99,22,920
6,0,6,9,92.09,4,47.83,21,920
6,0,6,9,96.03,4.2,50.86,20,920
6,0,7,9,99.61,4.5,50.42,20,920
6,0,6,9,102.77,4.5,53.64,19,920
6,0,6,9,105.46,4.6,54.44,19,920
6,0,6,9,107.61,4.6,57.95,18,920
6,0,6,9,109.19,4.8,59.18,18,920
6,0,7,9,110.14,5,63.01,17,920
6,0,7,9,110.43,5.3,63.3,17,920
6,0,6,9,110.07,5.4,63.28,17,910
6,0,9,9,109.05,5.5,62.3,17,910
6,0,9,9,107.41,4.5,66.4,16,910
6,0,6,9,105.2,3.6,66.62,16,920
6,0,6,9,102.46,2.6,71.06,15,920
6,0,6,11,99.25,1.6,78.39,15,920
6,0,6,11,95.63,2.8,83.62,14,920
6,0,6,11,91.66,4,85.86,14,920
6,0,6,11,87.39,5,91.57,14,920
6,0,6,11,82.87,6,91.28,14,920
6,0,6,11,78.15,6.5,85.52,14,920
6,0,4,11,73.26,7,80.16,15,920
6,0,4,11,68.25,7.1,80.14,15,920
6,50,4,11,63.15,7.3,74.58,16,920
6,213,4,11,58.01,7.1,74.58,17,920
6,74,8,11,52.86,7,70.29,18,920
6,132,4,11,47.75,6.7,70.29,18,920
6,0,4,11,42.76,6.4,66.36,19,920
6,0,4,11,37.96,6.1,62.34,19,920
6,26,4,11,33.49,5.8,58.97,20,920
6,122,4,11,29.53,5.5,58.96,20,910
6,103,4,11,26.33,5.3,55.9,21,910
6,13,4,11,24.23,5.1,55.89,21,910
6,13,4,11,23.54,5,52.81,22,910
6,0,4,11,24.37,4.9,52.79,22,910
6,0,4,11,26.58,4.8,52.86,22,910
6,16,4,11,29.86,4.5,52.86,22,910
6,38,4,11,33.88,4.2,52.91,22,910
6,265,4,11,38.39,3.9,56.23,21,910
6,719,1,12,43.21,3.6,56.85,21,910
6,691,0,12,48.21,3.5,60.46,20,910
6,674,0,12,53.32,3.5,65.3,20,910
6,632,1,12,58.47,3.6,69.51,19,910
6,508,8,12,63.61,3.7,70.17,19,910
6,558,8,12,68.7,3.8,74.74,18,910
6,449,8,12,73.7,3.9,75.16,17,910
6,0,7,12,78.57,3.9,80.1,16,910
6,0,7,12,83.27,4,80.09,16,910
6,0,7,12,87.76,3.9,85.39,15,920
6,0,7,12,92.01,3.9,84.5,15,920
6,0,7,12,95.94,3.7,90.14,14,920
6,0,7,12,99.52,3.5,88.81,14,920
6,0,7,12,102.68,3.2,94.78,14,920
6,0,7,12,105.37,2.9,93.83,14,920
6,0,4,12,107.53,2.9,93.83,13,920
6,0,4,11,109.11,2.9,92.52,13,920
6,0,4,11,110.06,2.8,98.76,13,920
6,0,4,11,110.36,2.7,97.53,13,920
6,0,4,11,110,2.6,97.53,12,920
6,0,4,11,108.99,2.5,96.61,12,920
6,0,1,11,107.36,2.2,96.61,12,920
6,0,3,11,105.15,2,96.08,12,920
6,0,1,11,102.41,1.8,100,12,920
6,0,4,11,99.21,1.7,100,12,920
6,0,7,11,95.59,1.6,100,12,920
6,0,4,11,91.63,1.5,100,12,920
6,57,0,11,87.36,1.7,100,12,920
6,200,8,11,82.85,2,95.58,13,920
6,0,4,11,78.13,2,89.53,13,920
6,0,4,11,73.24,2.1,83.13,14,920
6,0,4,11,68.24,2,77.96,15,920
6,4,4,10,63.14,2,71.91,17,920
6,96,4,10,57.99,1.9,67.5,17,920
6,178,4,10,52.84,1.9,62.94,18,920
6,188,4,10,47.74,1.9,62.94,19,920
6,138,3,10,42.74,2,59.28,20,920
6,750,1,10,37.94,2.1,59.27,20,920
6,777,3,10,33.46,2.2,56,21,920
6,790,1,10,29.49,2.2,52.66,21,920
6,837,0,11,26.28,2.3,50.03,22,920
6,842,2,11,24.17,2.3,50.02,22,920
6,856,0,11,23.47,2.3,47.33,23,920
6,854,3,11,24.29,2.2,47.32,23,920
6,56,3,11,26.5,2.1,44.68,24,920
6,38,3,11,29.78,1.9,44.67,24,920
6,53,3,11,33.8,1.8,44.25,25,920
6,118,3,11,38.31,1.8,44.24,25,920
6,500,3,10,43.12,1.8,41.14,25,920
6,787,0,10,48.13,1.9,43.66,25,920
6,393,3,10,53.24,2.1,43.26,25,920
6,727,0,10,58.39,2.3,45.93,24,920
6,684,0,10,63.53,2.6,45.89,24,920
6,313,3,10,68.62,2.7,48.75,23,920
6,323,3,11,73.62,2.8,50.29,22,920
6,288,3,11,78.49,2.5,56.85,20,920
6,170,3,12,83.19,2.4,65.06,19,920
6,103,0,12,87.68,3,69.26,18,920
6,0,0,12,91.92,3.8,72.93,18,920
6,0,0,12,95.86,4.1,77.7,17,920
6,0,0,12,99.44,4.5,77.82,16,920
6,0,0,12,102.6,4.4,82.94,15,920
6,0,0,12,105.29,4.4,82.82,15,920
6,0,0,12,107.45,4.3,88.3,14,920
6,0,0,12,109.03,4.3,87.83,14,920
6,0,0,12,109.99,4.1,93.7,14,920
6,0,0,11,110.29,4.1,93.3,14,920
6,0,0,11,109.94,4.1,93.27,13,920
6,0,0,11,108.93,4.1,93.04,13,920
6,0,0,11,107.3,4,99.3,13,910
6,0,0,11,105.1,3.9,99.38,13,910
6,0,0,11,102.37,3.8,99.35,12,910
6,0,0,11,99.17,3.8,99.76,12,910
6,0,0,11,95.56,3.9,99.73,12,910
6,0,0,11,91.6,4.1,100,12,910
6,127,0,12,87.34,4.1,93.88,13,910
6,341,0,12,82.83,4.3,90.12,14,910
6,486,0,12,78.11,4.1,84.49,15,910
6,594,0,13,73.23,4.1,82.85,17,910
6,671,0,13,68.22,4.3,73.01,19,910
6,729,0,13,63.13,4.6,61.22,21,910
6,773,0,13,57.98,4.5,57.58,23,910
6,806,0,11,52.83,4.4,46,25,910
6,833,0,11,47.73,4.1,43.33,26,910
6,851,0,10,42.73,3.8,35.62,27,910
6,867,0,10,37.92,3.6,35.61,28,910
6,879,0,10,33.44,3.4,32.92,29,910
6,889,0,10,29.46,3.3,31.06,29,910
6,899,0,10,26.24,3.2,29.28,30,910
6,904,0,10,24.12,3.1,29.27,30,910
6,908,0,10,23.4,3.1,29.26,31,910
6,908,0,10,24.22,3.2,29.25,31,910
6,908,0,10,26.42,3.3,27.36,31,910
6,902,0,10,29.7,3.3,27.36,31,910
6,883,0,9,33.72,3.4,26.54,31,910
6,870,0,9,38.23,3.4,26.54,31,910
6,857,0,8,43.04,3.4,25.35,31,910
6,836,0,8,48.05,3.3,26.83,31,910
6,810,0,8,53.16,3.3,25.61,31,910
6,775,0,8,58.31,3,27.13,30,910
6,731,0,7,63.45,2.8,25.83,30,910
6,673,0,7,68.54,2,27.37,28,910
6,596,0,12,73.54,1.2,40.24,27,910
6,490,0,12,78.41,1,42.68,26,910
6,343,0,12,83.11,0.8,46.25,25,910
6,136,0,12,87.6,0.7,49.09,24,910
6,0,1,10,91.84,0.7,42.52,24,910
6,0,6,10,95.78,0.7,45.15,23,910
6,0,9,10,99.36,0.8,44.68,23,910
6,0,9,10,102.52,0.7,47.46,22,910
6,0,9,10,105.22,0.7,51.51,22,910
6,0,9,10,107.38,0.8,54.78,21,910
6,0,6,11,108.96,0.9,56.61,20,910
6,0,6,11,109.92,1.2,60.23,19,910
6,0,6,11,110.23,1.6,66.73,18,910
6,0,6,11,109.88,2.3,71.07,18,910
6,0,6,11,108.88,3.1,70.13,18,910
6,0,7,11,107.26,4,70.17,17,910
6,0,7,11,105.06,5,68.8,17,910
6,0,7,11,102.34,4.5,73.36,16,910
6,0,4,10,99.14,4.1,75.65,16,910
6,0,4,10,95.54,3.3,80.71,15,910
6,0,1,10,91.58,2.5,78.14,15,910
6,0,4,10,87.33,2.7,78.14,15,910
6,344,7,9,82.82,3,69.62,15,910
6,494,1,9,78.1,3.6,69.64,15,910
6,620,0,8,73.23,4.3,60.1,16,910
6,110,3,8,68.22,4.9,56.42,17,910
6,765,0,5,63.12,5.6,43.57,18,920
6,809,0,5,57.98,5.4,40.94,19,920
6,847,0,4,52.83,5.2,36.57,20,920
6,874,0,4,47.72,4.9,36.58,21,920
6,896,0,4,42.72,4.7,34.55,22,920
6,913,0,4,37.91,4.4,32.51,22,920
6,325,3,4,33.43,4.2,30.87,23,920
6,935,0,4,29.44,4.1,30.87,23,920
6,942,2,4,26.21,4,29.13,24,920
6,946,0,4,24.07,3.9,29.12,24,920
6,948,0,4,23.34,3.9,27.19,25,920
6,947,0,4,24.15,3.8,27.19,25,920
6,943,0,4,26.35,3.7,26.73,25,920
6,937,0,4,29.63,3.6,26.73,25,920
6,927,0,4,33.64,3.5,25.93,25,920
6,914,0,4,38.15,3.3,25.92,25,920
6,899,0,3,42.97,3.2,24.93,25,920
6,877,0,3,47.98,3.1,26.46,24,920
6,849,0,3,53.09,3.1,25.65,24,920
6,814,0,3,58.24,3.1,27.24,23,920
6,767,0,3,63.38,3.2,27.02,23,920
6,708,0,3,68.47,3.2,28.71,22,920
6,625,0,3,73.47,3.2,31.26,22,920
6,520,0,3,78.34,2.9,35.37,20,920
6,358,0,5,83.04,2.7,43.2,18,920
6,147,0,5,87.53,3,46.02,17,920
6,0,3,4,91.77,3.4,47.69,17,920
6,0,4,4,95.71,3.6,47.7,16,920
6,0,4,4,99.29,3.8,46.64,16,920
6,0,4,4,102.45,3.9,49.72,15,920
6,0,6,4,105.15,4,50.67,15,920
6,0,9,4,107.31,4.1,54.05,14,920
6,0,6,5,108.9,4.3,57.03,14,920
6,0,6,5,109.86,4.5,60.85,14,920
6,0,6,6,110.18,4.8,64.42,14,920
6,0,6,6,109.83,5,64.4,13,920
6,0,6,7,108.84,5.3,67.68,13,920
6,0,4,7,107.22,4.8,72.26,12,920
6,0,0,8,105.03,4.4,77.35,12,920
6,0,4,8,102.31,4.3,82.67,11,920
6,0,4,9,99.12,4.2,88.15,11,920
6,0,7,9,95.52,4.5,88.18,11,920
6,0,4,9,91.57,4.9,90.54,11,920
6,72,1,9,87.32,4.9,90.53,11,920
6,250,7,9,82.81,5,88.81,11,920
6,391,0,9,78.1,4.8,88.82,11,920
6,412,7,8,73.22,4.6,85.64,12,920
6,590,0,8,68.22,4.4,85.66,12,920
6,646,1,8,63.13,4.2,77.85,13,920
6,698,0,8,57.98,4.1,72.93,13,920
6,21,4,7,52.83,4.1,65.68,14,920
6,134,3,7,47.72,3.9,65.7,14,920
6,333,3,7,42.72,3.8,59.02,15,920
6,0,4,7,37.91,3.7,59.04,16,920
6,17,4,6,33.41,3.7,54.17,17,920
6,285,4,6,29.42,3.7,50.85,17,920
6,317,8,6,26.18,3.7,47.12,18,920
6,494,3,6,24.03,3.5,47.12,18,920
6,448,7,6,23.29,3.4,43.58,19,920
6,499,3,6,24.09,3.3,43.57,19,920
6,505,3,6,26.29,3.3,40.06,20,920
6,912,4,6,29.56,3.2,40.06,20,920
6,847,2,5,33.57,3.2,39,21,920
6,833,0,5,38.08,3.1,38.99,21,920
6,813,0,5,42.9,3,35.86,21,920
6,789,0,5,47.91,2.9,38.13,21,920
6,767,3,5,53.02,2.9,37.55,21,920
6,728,0,5,58.17,2.8,37.55,20,920
6,690,0,4,63.31,2.8,37.35,20,920
6,627,0,5,68.4,2.5,39.75,19,920
6,552,0,5,73.4,2.3,44.45,19,920
6,445,0,5,78.27,1.7,50.44,17,920
6,303,0,8,82.97,1.2,63.92,16,920
6,112,1,8,87.46,1.2,68.2,15,920
6,0,0,7,91.7,1.2,66.46,14,920
6,0,0,7,95.64,1.1,70.94,13,920
6,0,0,7,99.22,1.1,69.07,13,920
6,0,0,7,102.39,1,73.76,12,920
6,0,0,6,105.09,1,71.35,12,920
6,0,0,6,107.25,1,76.22,12,920
6,0,0,6,108.84,1,73.82,12,920
6,0,0,6,109.81,1,73.83,11,920
6,0,0,6,110.13,1.1,71.47,11,920
6,0,0,6,109.79,1.2,76.38,10,920
6,0,0,5,108.8,1.3,74.22,10,930
6,0,0,5,107.19,1.5,79.36,9,930
6,0,0,5,105,1.7,77.29,9,930
6,0,0,5,102.29,1.7,82.71,8,930
6,0,0,5,99.1,1.8,82.02,8,930
6,0,0,5,95.51,1.8,82.04,8,930
6,0,4,5,91.56,1.9,82.53,8,930
6,140,0,5,87.31,2.4,77.15,9,930
6,167,3,5,82.81,2.9,72.32,10,930
6,212,3,5,78.1,2.9,67.67,11,930
6,275,4,4,73.23,3,56.82,13,930
6,402,3,4,68.22,2.9,53.24,14,930
6,34,4,4,63.13,2.9,45.13,16,930
6,148,4,4,57.99,2.6,42.36,17,930
6,35,4,4,52.84,2.4,39.49,18,930
6,52,4,4,47.73,2.2,39.48,19,930
6,0,4,3,42.72,2,36.8,20,930
6,7,4,3,37.91,1.9,36.79,20,930
6,1,4,3,33.41,1.8,34.62,21,930
6,16,4,3,29.41,1.8,34.62,21,930
6,2,4,4,26.16,1.8,33.12,21,930
6,15,4,4,24,1.8,33.12,21,930
6,0,4,4,23.25,1.9,34.06,22,930
6,15,4,4,24.04,1.9,34.05,22,930
6,5,4,4,26.23,2,32.97,22,930
6,0,4,4,29.49,2,32.96,22,930
6,0,4,5,33.51,2.1,33.67,22,930
6,4,4,5,38.02,2.2,35.78,21,930
6,1,4,5,42.84,2.3,36.4,21,920
6,18,4,5,47.84,2.5,38.7,21,920
6,78,4,5,52.95,2.7,39.84,21,920
6,22,4,5,58.1,2.8,42.38,20,920
6,17,4,6,63.25,3,44.25,19,920
6,386,4,6,68.34,3.1,47.09,18,920
6,551,1,7,73.33,3.2,50.12,18,920
6,317,4,7,78.2,2.9,53.36,17,920
6,185,4,9,82.91,2.7,63.22,16,920
6,0,4,9,87.4,2.9,67.37,15,920
6,0,7,9,91.64,3.2,69.07,15,920
6,0,7,9,95.58,3.3,73.67,14,920
6,0,6,9,99.16,3.5,74.72,14,920
6,0,6,9,102.33,3.3,79.74,14,920
6,0,6,10,105.03,3.1,83.73,14,920
6,0,6,10,107.2,3.2,83.71,13,920
6,0,6,10,108.79,3.3,86.27,13,920
6,0,6,10,109.77,3.5,86.23,13,920
6,0,6,11,110.09,3.7,87.72,13,920
6,0,6,11,109.75,3.8,93.62,12,920
6,0,6,11,108.77,3.9,93.95,12,920
6,0,6,11,107.16,3.9,93.91,12,920
6,0,6,10,104.98,4,93.32,12,920
6,0,6,10,102.27,4.1,93.28,12,920
6,0,6,10,99.09,4.2,91.92,12,920
6,0,6,10,95.5,4.1,91.89,12,920
6,0,6,10,91.56,4.1,91.65,12,920
6,0,7,10,87.31,4,91.64,12,920
6,0,4,10,82.81,3.9,92.59,12,920
6,0,4,10,78.11,3.8,92.57,12,920
6,0,4,11,73.23,3.7,88.44,13,920
6,0,4,11,68.23,3.2,88.43,14,920
6,0,4,11,63.14,2.8,84.8,15,920
6,0,4,11,58,2,79.5,15,920
6,0,3,11,52.85,1.4,75.77,16,920
6,0,3,11,47.74,1.6,75.77,17,920
6,0,4,11,42.73,1.9,71.44,18,920
6,0,4,11,37.91,2.3,71.44,18,920
6,22,4,11,33.41,2.7,66.73,18,920
6,10,4,11,29.4,2.8,66.73,18,920
6,12,3,11,26.15,2.9,62.32,19,920
6,14,7,11,23.98,2.9,62.32,19,920
6,43,7,11,23.21,3,61.76,19,920
6,21,7,11,23.99,2.9,61.77,19,920
6,25,8,11,26.17,2.9,57.58,20,920
6,6,3,11,29.44,2.9,57.58,20,920
6,49,7,11,33.45,3,57.1,20,920
6,6,3,11,37.96,2.9,57.11,20,920
6,1,3,11,42.78,2.9,56.35,20,920
6,5,3,11,47.78,2.8,59.96,19,920
6,37,3,10,52.89,2.7,58.87,19,920
6,714,1,10,58.04,2.6,62.66,18,920
6,25,4,10,63.19,2.6,61.69,18,920
6,69,4,10,68.28,2.5,65.7,17,920
6,10,7,10,73.27,2.5,65.15,17,920
6,0,7,10,78.14,2.1,69.42,16,920
6,0,8,10,82.85,1.8,76.1,15,920
6,0,8,10,87.34,1.8,81.19,14,920
6,0,4,10,91.58,1.8,85.12,13,920
6,0,7,10,95.52,1.7,90.87,12,920
6,0,7,10,99.11,1.7,88.77,12,920
6,0,7,10,102.28,1.5,94.82,11,920
6,0,1,10,104.98,1.4,93.6,11,920
6,0,0,9,107.16,1.2,100,11,920
6,0,0,9,108.75,1.2,99.53,11,920
6,0,0,9,109.73,1.2,99.51,10,920
6,0,0,9,110.05,1.2,99.76,10,920
6,0,0,9,109.72,1.1,100,10,920
6,0,0,9,108.75,1.1,100,10,920
6,0,0,9,107.15,1.1,100,9,920
6,0,0,9,104.97,1.2,100,9,920
6,0,0,9,102.26,1.2,100,9,920
6,0,0,9,99.09,1.2,100,9,920
6,0,0,9,95.5,1.2,100,9,920
6,0,0,9,91.56,1.3,100,10,920
6,105,0,9,87.32,1.9,100,11,920
6,293,0,10,82.82,2.5,93.15,12,920
6,440,0,10,78.12,2.4,87.25,13,920
6,162,3,11,73.25,2.4,85.07,15,920
6,413,7,11,68.25,2,74.82,17,920
6,488,8,10,63.16,1.7,61.12,19,920
6,766,0,10,58.02,1.4,57.41,20,920
6,758,7,9,52.86,1.1,46.41,22,920
6,626,7,9,47.75,1.2,43.65,23,920
6,649,7,8,42.74,1.3,39.77,24,920
6,875,0,8,37.93,1.4,37.44,24,920
6,884,0,8,33.42,1.6,34.62,25,920
6,893,0,8,29.4,1.6,34.61,26,920
6,895,0,8,26.14,1.6,32.18,27,920
6,898,0,8,23.96,1.5,32.17,27,920
6,898,0,7,23.18,1.5,30,28,920
6,896,7,7,23.95,1.3,29.98,28,920
6,896,0,7,26.13,1.1,28.03,28,920
6,888,0,7,29.39,1.1,28.02,28,920
6,865,0,7,33.4,1.1,27.59,28,920
6,849,0,7,37.9,1.3,29.24,28,920
6,784,0,7,42.72,1.5,28.77,28,920
6,354,7,7,47.73,1.7,30.51,27,920
6,201,6,7,52.84,1.9,31.37,26,920
6,443,4,7,57.99,1.8,33.29,25,920
6,609,8,9,63.13,1.8,40.55,25,920
6,78,6,9,68.22,1.6,43.06,24,920
6,0,6,12,73.22,1.4,50.4,23,920
6,0,6,12,78.09,1.4,56.91,21,920
6,0,7,12,82.79,1.5,61.97,20,920
6,0,4,12,87.29,2,65.97,19,920
6,0,7,11,91.53,2.5,66.74,18,920
6,0,1,11,95.47,2.8,71.11,17,920
6,0,0,11,99.06,3.1,76.37,17,920
6,0,0,11,102.23,3.1,81.43,16,920
6,0,0,12,104.94,3.2,82.3,15,920
6,0,0,12,107.12,3.3,87.77,15,920
6,0,0,12,108.72,3.4,87.97,15,920
6,0,0,12,109.7,3.3,87.99,14,920
6,0,0,11,110.03,3.3,87.61,14,920
6,0,0,11,109.7,3.1,93.53,13,920
6,0,0,11,108.73,3,92.71,13,920
6,0,0,11,107.13,3,99.01,12,920
6,0,0,11,104.96,3,98.06,12,920
6,0,0,11,102.26,3,98.07,12,920
6,0,0,11,99.09,3,96.7,12,920
6,0,0,11,95.51,3,100,12,920
6,0,0,11,91.57,3,100,12,920
6,94,0,11,87.33,3.4,100,12,920
6,288,3,11,82.84,3.9,94.5,13,920
6,0,3,11,78.14,3.9,88.51,13,920
6,0,3,11,73.27,4,82.56,14,920
6,0,3,11,68.27,4,77.41,15,920
6,1,3,10,63.18,4,71.82,17,920
6,6,3,10,58.04,3.9,67.4,18,920
6,10,3,10,52.88,3.9,58.84,19,920
6,13,3,10,47.77,3.7,55.29,20,920
6,17,4,10,42.76,3.6,47.01,22,920
6,17,4,10,37.94,3.5,44.24,23,920
6,27,4,9,33.43,3.5,39.24,24,920
6,195,3,9,29.41,3.5,39.23,24,920
6,21,4,8,26.14,3.5,35.23,25,920
